"Participant ID","Event Name","The interpreter's role is to facilitate communication between the parties to a conversation","The interpreter is responsible for determining whether a consumer understands what the provider says","The interpreter must consider grammar, syntax and register when interpreting","If a provider asks the interpreter to simply summarize what is said, s/he should comply","If a consumer or provider asks the interpreter to leave something out, s/he should comply","The preferred method for interpreting for healthcare and human services is 'simultaneous interpretation'","'Interpretation' and 'translation' are interchangeable terms that involve the same skills","The interpreter must always remain neutral, i.e. not act as an advocate, during the interpretation","The interpreter can use body language and positioning to support maintaining neutrality","The interpreter should refrain from casual conversation/emotional engagement with the consumer","It is never appropriate for an interpreter to interrupt the interpretation","If the interpreter is unsure of the meaning of a word/phrase, s/he should guess and keep it moving","The interpreter may use electronic or hard copy dictionaries as much as needed during the interpretation","The interpreter should request information about the nature of the consumer's appointment beforehand","It is never appropriate for the interpreter to inquire about cultural beliefs during the interpretation","The most important relationship (affect) in an interpretation is between consumer and provider","Using a trained interpreter can both improve medical outcomes and increase provider's empathy","Promoting authentic communication, by the act of interpreting, may increase the interpreter's empathy","Interpreters need to maintain professional boundaries and practice self-care to avoid burn-out","The 'interpreter's code of ethics' includes accuracy, completeness, confidentiality and impartiality ",Complete?,"I have had formal training interpreting prior to this training","I have interpreted for family/friends","If yes, how frequently?","I have interpreted as a volunteer for community/healthcare organizations","If yes, how frequently?","English is my first language","The language(s) other than English in which I am fluent is (are)","I learned to speak it (them) (choice=school)","I learned to speak it (them) (choice=at home)","I learned to speak it (them) (choice=from my parents)","I learned to speak it (them) (choice=other)","please specify","at what age?","I read and write the following language(s) other than English at a 9th grade or higher level","I have lived/worked/studied in a country other than the US","If yes, what country(ies)",Complete?,"The presentation held my interest","The content, style and pace of this presentation was appropriate","There was ample time to practice new skills","Example handouts, and case studies were relevant and easy to understand","This training increased my understanding of the interpreter's role on the healthcare team","My ability to facilitate communication between providers and consumers is greater as a result of this training","My confidence in facilitating communication between providers and consumers is greater as a results of this training","I still have questions about (please list)","I would like more information about (please list)","Additional comments",Complete?,"State at least 4 things you can do to 'set the stage' for interpreting to begin","What 2 actions must you take when the consumer asks you to not tell the provider something","Name 3 techniques you can use when you have a general idea of the meaning of something that has been said to you, but you are not completely sure","What do you do when you do not like the consumer or the provider?","List 4 ways you can manage the flow of communication during the interpretation","What 2 steps should you take when the consumer and provider are misscommunicating or don't understand each other","Describe the role of an interpreter. What does he/she do?","Give 3 situations in which you should interrupt the interpretation and provide your own suggestions. How often should you interrupt?","Name at least 4 of the skills that a person needs to be able to work as an interpreter","State 4 reasons why a code of ethics for interpreters is necessary","Which relationship in the interpreted interview is the MOST important","During an interpretation session, you should stand (or sit)","Which type of interpretation is recommended for healthcare and human services","Other things being equal, the best interpreter is most likely to be","During the medical interview, an interpreter should be expected to","A well-trained and competent interpreter","If a consumer doesn't understand what is said to him/her","Which one of these statements is true?","Knowledge of technical vocabulary in both working languages us the single most important element for interpreters","Interpreters are instruments of communication, but not participants in the task to be done by the worker (doctor, nurse, social worker, etc.)","Interpreters should give word-for-word renditions of what is said to ensure accuracy and completeness","Interpreters should intervene as little as possible in the exchange between the consumer and the provider","Most individuals who speak two languages have the skills to be good interpreters","Developing endurance enhances an interpreter's performance","Use of hand gestures can improve the flow of interpretation",Complete?,"My 'other' language is","This was my first experience in interpreting","I had interpreter training prior to this class/practicum","I had opportunities to practice after the training with fellow students","I had opportunities to practice after the training with my professor","other (whom?)",,"I had opportunities to interpret in the clinical setting","I estimate that between the class and testing, I practiced","How much?","In addition the practicing interpretation, I also (choice=Worked on medical terms in my other language)","In addition the practicing interpretation, I also (choice=Worked on my general vocabulary in my other language)","In addition the practicing interpretation, I also (choice=Engaged in other skill building activities)",what?,"The most valuable part of this training has been","I would add the following to the training","confident about interpreting","empathy for LEP patients","empathy for English-only providers","Inclined to advocate for patients","Inclined to work for system change","I would recommend this experience to fellow students","I would be willing to participate as a coach in future trainings",Complete?
17,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,"Strongly Disagree",Disagree,Disagree,"Strongly Agree","Strongly Agree","Don't Know",Disagree,Disagree,Agree,Disagree,Disagree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete," introduce yourself  Explain your role  Explain the rules  Confidentiality","Refer to my introduction  Ask the consumer not to say something that he/she does not like to be translated","Timeout and after clarification  After rephrase wording  use professional tools","You can refrain from your duties before hand","Be neutral  Do not judge  Interpret word for word  Make sure to convey nonverbal communication","Clarify any language barrier  Be neutral","an interpreter helps the provider and consumer to properly and efficiently communicate","When patient is not being clear  When there is a word I do not understand  For clarification  As necessary","Language proficiency  Neutral  Nonjudgmental  Respect confidentiality","We need to respect other's people privacy, we cannot be judgmental, we need to respect others peoples opinions, we have to be professionals.","the consumer and the provider","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the interpreter is primarily responsible for determining understanding","all these statements are true",Agree,Agree,Agree,Agree,Disagree,Agree,"Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
17,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,Yes,Yes,"test givers",,Other,2h,Unchecked,Unchecked,Unchecked,,"the ability to practice with test proctors and receive feedback from them",N/A,more,more,more,more,more,Yes,Yes,Complete
18,"Documents pre training","Strongly Agree",Disagree,"Strongly Agree",Disagree,Disagree,Agree,"Strongly Disagree",Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,"Strongly Agree",Agree,Agree,Agree,Complete,No,No,,No,,No,mandarin,Unchecked,Checked,Checked,Unchecked,,birth,,Yes,Taiwan,Complete,,,,,,,,,,,," intro  Be friendly  State your role  Get to know participants","Refuse  Tell anyway","Google  Ask to repeat  Ask for explanation","Ignore the dislike",,"Stop them  Help them","Tell what consumers say to provider in the providers language","Something controversial  Something ilegal  Swearing  As needed","Language  No bias  Quick thinking  Friendliness","Conflict of interest  May have preconceived notion  Make have biases","they are all equally important","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the interpreter is primarily responsible for determining understanding","all these statements are true",Agree,Disagree,Agree,Disagree,"Strongly disagree",Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
18,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Strongly Disagree","Strongly Disagree",Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Disagree","Strongly Disagree",Disagree,"Don't Know",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,,Complete,"Introduction  Confirm language  Set expectations and rules","Let consumer know of the beginning of conversation that you will have to repeat everything they say  Report it","Clarity  Repeat  Slow down","Remain neutral","Slow down  Pause  Repeat  Timeout","ask to slow down and restart conversations","Help communicate without bias","To clarify  To maintain flow  To avoid misunderstanding  Assess as possible","Adequate language  Interpersonal skills  Provide culturally sensitive information  Remaining unbiased","Accuracy  Confidentiality  Completeness  Impartiality","they are all equally important","midway between them",consecutive,"one who is neither a provider nor a relative but who is trained to interpret","advocate for both","all above are correct","the interpreter is primarily responsible for determining understanding","interpretation involves deciding which language issues, cultural beliefs and consumer needs are important for the consumer and explaining them to the provider","Strongly agree",Agree,Agree,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
18,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,Yes,Yes,mission,Yes,"5-10 hours total",,Checked,Checked,Checked,,Practicing,"nothing, it was good",more,more,more,more,more,Yes,Yes,Complete
19,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,"Don't Know","Don't Know","Strongly Agree",Agree,"Don't Know",Disagree,"Strongly Disagree",Agree,"Don't Know",Disagree,Agree,"Strongly Agree",Agree,Agree,"Strongly Agree",Complete,No,Yes,"most of the time (usually)",Yes,>10,No,spanish,Checked,Unchecked,Unchecked,Unchecked,,"I was born in cuba",spanish,Yes,Cuba,Complete,,,,,,,,,,,," introduce myself  Explained to the patient what it is my role  Let both parties know that this is  a confidential conversation","Let the consumer know that if there is something they don't want me to say they should not tell me",,,"Interpret only after each party is done talking","Ask what seems to be the problem, and work with each other to better communicate","They help consumer provided to communicate","when consumer and provider are not understanding each other  As often as is necessary without nterfering the flow of communication","Empathy  Language proficiency  Material proficiency",,"they are all equally important","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the provider must reword the statement(s)","all these statements are true",Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
19,"Documents post training","Strongly Agree","Strongly Agree",Disagree,Disagree,Disagree,"Strongly Disagree",Agree,"Strongly Agree",Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,"we can use some audio or video for example",Complete,"Introduce myself  Be clear in my indication  Be impartial  Be sure to be accurate","Say both sides to don't say something to don't going to be repeat  Rephrase if necessary","Ask what this means  pause for be clear what this means","Just translate, My job","Be accurate, take pause, ask questions when something is not here","Use technology  Use rewording if necessary","Is the pivot between consumer and provider","When he will reword,  for pause for be clear, what to say  Whenever it is necessary","Bilingual  Familiar with the environment  Be neutral  Be clear","Keep privacy  For HIPAA rule  For keep neutral  For not prejudice","they are all equally important","midway between them",escort,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","all above are correct","the interpreter is primarily responsible for determining understanding","interpretation involves deciding which language issues, cultural beliefs and consumer needs are important for the consumer and explaining them to the provider",Agree,"Strongly agree",Agree,Agree,Disagree,"Strongly agree","Strongly agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,
19,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,Yes,Yes,family,No,"5-10 hours total",,Checked,Checked,Checked,,"learning the rules and tips",N/A,more,more,same,more,more,Yes,Yes,Complete
20,"Documents pre training","Strongly Agree",Agree,"Strongly Agree",Agree,Disagree,Disagree,"Strongly Disagree","Strongly Agree",Agree,Agree,Agree,"Strongly Disagree",Agree,Disagree,"Strongly Disagree",Agree,"Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,No,No,,Yes,3-5/year,No,Arabic,Checked,Unchecked,Unchecked,Unchecked,,3,,Yes,Egypt,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
20,"Documents post training",Agree,Disagree,Agree,Disagree,"Strongly Disagree",Agree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Don't Know",Disagree,Agree,Agree,Disagree,Agree,"Don't Know",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"Strongly Agree",Agree,Agree,"How to react to situations with severe medical consequences that may stray from the interpreter code of ethics.",,"This was a valuable session. I drove about 2 hours from clerkship to attend because I think this is an important skill for bilingual/multilingual medical students to have.  Claire was very charismatic and knowledgeable. ",Complete," introduce yourself  Explain your role to provider  Explain your role to consumer  Stand in neutral location","Explain you must interpret everything","Ask for clarification  State that you aren't sure  Ask if your understanding is correct","Interpret anyway","ask each party to pause frequently  Speak at a slow pace","Ask each party to explain it again  Try to interpret in a different way","Allow for nonbiased flow of communication between provider and consumer","if speaking too fast  If the parties aren't understanding each other  rarely","Language  Impartiality  Empathy  Medical knowledge","To protect the patient  To protect the interpreter  So there is consistency in interpretation quality","the consumer and the provider","midway between them",simultaneous,"one who is neither a provider nor a relative but who is trained to interpret","advocate for neither","should maintain a neutral background role as much as possible","the provider must reword the statement(s)","translation is changing written communication from one language to another language",Agree,Agree,"Strongly agree","Strongly agree",Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,
20,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,Yes,,,No,Other,,Checked,Checked,Checked,"practice interpreting","practice scenarios in interpretation - they more the better","reduce the redundancies during the presentation",more,more,same,same,more,Yes,Yes,Complete
21,"Documents pre training",Agree,"Strongly Disagree",Agree,Disagree,"Strongly Disagree","Strongly Agree","Strongly Disagree",Agree,"Strongly Agree","Strongly Disagree",Disagree,"Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,"twice a year",Yes,"once a month",No,Spanish,Unchecked,Checked,Unchecked,Checked,"growing up in Colombia",,Spanish,Yes,Colombia/Argentina,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
21,"Documents post training","Strongly Agree",Disagree,"Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree",Agree,"Strongly Agree","Strongly Agree",Disagree,"Strongly Disagree",Disagree,Agree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree",Agree,"some vocabulary, interpreting as a participant","opportunities for interpreters in the area, techniques for effective interpretation","Thank you! I learned a lot about how interpreting works.",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
21,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French,Yes,No,Yes,,,,No,"5-10 hours total",,Checked,Checked,Checked,"various scenarios where you practice what should and shouldn't be appropriate for the interpreter","the various concrete examples (especially the ethical situations)","nothing - it was all very helpful!",more,more,same,more,same,Yes,Yes,Complete
22,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Agree,Agree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree",Agree,"Strongly Disagree",Agree,Agree,"Strongly Disagree",Agree,Agree,Disagree,"Strongly Agree","Strongly Agree",Complete,No,Yes,"on ocassion",Yes,"on ocassion",No,Arabic,Unchecked,Unchecked,Checked,Unchecked,,zero,,No,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
22,"Documents post training","Strongly Agree",Disagree,Agree,Disagree,"Strongly Disagree",Disagree,Disagree,Agree,Agree,Agree,Disagree,"Strongly Disagree",Agree,"Don't Know",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,"potential medical language classes",,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
22,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,Yes,,,Yes,"5-10 hours total",,Checked,Checked,Checked,,"Understanding the role of the interpreter including the ethics","Nothing, it was great",more,more,more,more,more,Yes,Yes,Complete
23,"Documents pre training",Agree,Disagree,Agree,Disagree,"Strongly Disagree",Disagree,Disagree,"Strongly Agree",Agree,"Strongly Agree",Disagree,"Strongly Disagree",Agree,Agree,"Strongly Agree",Agree,"Strongly Agree",Agree,"Strongly Agree",Agree,Complete,No,No,,Yes,once,No,French,Unchecked,Unchecked,Unchecked,Checked,"native language","from birth",French,Yes,Cameroon,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
23,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree",Agree,Agree,"Strongly Agree","Strongly Disagree","Strongly Agree",Agree,Agree,"Don't Know","Strongly Agree","Strongly Agree","Don't Know","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,"Don't Know",Agree,Agree,Agree,Agree,Agree,,,"I think that the presentation/practice could have been done in a shorter amount of time. Also, I think that it would be helpful to have some trained interpreters of multiple languages to critique our practice sessions.",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
23,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korean,Yes,No,Yes,,,,No,"5-10 hours total",,Checked,Checked,Unchecked,,"The importance of setting the ground rules",,more,more,more,more,same,Yes,No,Complete
24,"Documents pre training",Agree,Disagree,Disagree,"Don't Know",Disagree,"Don't Know",Disagree,"Strongly Agree","Strongly Agree",Agree,Agree,Disagree,"Strongly Agree",Agree,Disagree,Disagree,Disagree,Disagree,Agree,"Strongly Agree",Complete,No,Yes,sometimes,Yes,ocassionally,Yes,Mandarin,Unchecked,Unchecked,Checked,Unchecked,,"2 years",,Yes,"South Africa, China",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
24,"Documents post training","Strongly Agree",Agree,"Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree",Agree,"Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","body language and non verbal","data about how it actually improve outcomes","love the presentation but if I have to be picky I would suggest using other visual aids besides the powerpoint preset images",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
24,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korean,No,Yes,No,No,No,,Yes,Other,0,Checked,Checked,Unchecked,,"Learning to understand cultural differences and how to facilitate them",,more,more,more,more,more,Yes,Yes,Complete
25,"Documents pre training",Disagree,"Strongly Agree","Strongly Agree","Don't Know","Strongly Disagree",Agree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,"since 5th grade",No,,Yes,Korean,Checked,Unchecked,Checked,Unchecked,,birth,Korean,No,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
25,"Documents post training",Agree,Disagree,Disagree,"Strongly Disagree","Strongly Disagree",Disagree,"Strongly Disagree",Disagree,Agree,"Strongly Agree",Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree",Agree,Agree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree",,,"great training, I feel much more confident, and I hope to have the opportunity to interpet soon  ",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
25,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arabic,No,No,Yes,No,Yes,Friends,Yes,"10-20 hours total",,Checked,Checked,Checked,,"Knowing about ethics, regulations, and my duties and responsibilities as medical interpreter","Learning more medical terms",more,more,same,more,more,Yes,Yes,Complete
26,"Documents pre training",Disagree,Agree,"Strongly Agree",Disagree,Disagree,"Don't Know",Disagree,Agree,Agree,Agree,"Don't Know",Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Complete,No,Yes,"4-5 x a year",No,,No,Korean,Checked,Unchecked,Checked,Checked,native,,,Yes,Korea,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
26,"Documents post training","Strongly Agree",Agree,"Strongly Agree",Disagree,"Strongly Disagree",Disagree,"Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree",Disagree,Disagree,"Strongly Disagree","Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree",Agree,Agree,,,"will continue to improve language skills as well as interpreting skills after self excercises done in training",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
26,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,No,Yes,"Visiting Professor",Yes,"5-10 hours total",,Checked,Checked,Checked,Communication,"Being able to practice",,more,more,more,more,more,Yes,Yes,Complete
27,"Documents pre training",Disagree,Disagree,"Strongly Agree",Disagree,Agree,"Don't Know","Strongly Disagree","Strongly Agree","Strongly Agree",Agree,Agree,Disagree,Agree,"Strongly Disagree",Disagree,Agree,Agree,"Don't Know",Agree,Agree,Complete,No,Yes,"not really",No,,No,Korean,Unchecked,Unchecked,Checked,Unchecked,,0,Korean,Yes,"Korea, Philippines",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
27,"Documents post training","Strongly Agree",Disagree,"Strongly Agree",Disagree,Disagree,"Strongly Agree",Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree",Disagree,Disagree,Agree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,"Strongly Agree",Agree,"Strongly Agree","Strongly Agree",,,"The presentation was very interesting. I liked that Claire tailored the talk to the audience and that we were grouped w/ other speakers of the same language to compare our interpretations of certain words/phrases.",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
27,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,,,,No,Other,N/A,Unchecked,Unchecked,Unchecked,,"Process to do the interpretation the correct way (settings)","Making sure students have clear that intepreter has to look at the dr. and patient when talking even when they have to talk in first person",more,,,,,Yes,Yes,Complete
28,"Documents pre training","Strongly Agree",Agree,Agree,"Don't Know",Agree,Agree,"Don't Know",Agree,"Strongly Agree","Don't Know","Don't Know",Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,"Strongly Agree","Don't Know",Complete,No,Yes,"not very often",No,,No,Korean,Unchecked,Unchecked,Checked,Unchecked,,"Korean is my first language",French,Yes,"South Korea",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
28,"Documents post training","Strongly Disagree",Disagree,Agree,"Strongly Disagree","Strongly Disagree",Disagree,"Strongly Disagree",Disagree,"Strongly Agree",Agree,Disagree,Disagree,Disagree,"Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,"it would have been nice to see and example role play",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
28,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,,,,,"5-10 hours total",,Checked,Checked,Unchecked,,"Role Play",,more,more,more,more,more,Yes,Yes,Complete
29,"Documents pre training",Disagree,Agree,Agree,Disagree,Disagree,"Don't Know",Disagree,Agree,Agree,"Strongly Agree",Disagree,Disagree,"Strongly Agree",Agree,Disagree,Agree,Agree,Agree,"Strongly Agree","Strongly Agree",Complete,No,Yes,"as needed",Yes,"as needed",Yes,Hindi,Unchecked,Unchecked,Checked,Checked,Bollywood,5,Hindi,No,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
29,"Documents post training","Strongly Agree",Agree,Agree,"Strongly Disagree","Strongly Disagree",Disagree,"Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree",Agree,"Strongly Disagree","Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree",Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,"Very well done. Maybe short breaks in the beginning to keep the engagement level high. Us medical students can't be focus for too long :)",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
29,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,Yes,,,Yes,"5-10 hours total",,Checked,Checked,Checked,,"Practicing Translation",Nothing,more,more,more,more,more,Yes,Yes,Complete
30,"Documents pre training",Agree,"Don't Know",Agree,Disagree,Disagree,"Don't Know",Disagree,Agree,Agree,"Don't Know",Disagree,Disagree,"Don't Know",Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Complete,No,Yes,,Yes,,No,Spanish,Checked,Unchecked,Checked,Unchecked,,birth,"Spanish  English",Yes,Colombia,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
30,"Documents post training","Strongly Agree",Agree,"Strongly Agree",Disagree,Disagree,"Don't Know","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,Agree,Agree,Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Agree,Agree,,,"It was a well-designed session. I enjoyed the stories that were used to drive key points home. I also appreciated the chance to practice scenarios.",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
